0,2,3.44362878799,44,3.44362878799,116,141.256500244,16,144.74180603,104,144.74180603,103,185.353607178,115,209.691741943,100,215.651184082,39,218.531326294,92,308.385742188,124,309.091094971,6,310.78894043,47,311.503662109,145,324.889007568,17,329.01953125,106,336.636199951,138,341.066131592,3,362.15447998,13,372.309204102,95,383.158843994,60,399.689819336,122,403.623931885,59,405.099243164,87,405.099243164,107,405.099243164,50,408.861206055,43,411.882232666,142,413.768188477,86,435.57623291,97,460.58972168,41,465.333679199,14,473.258300781,11,479.879180908,98,498.519104004,-1
1,56,45.9310302734,101,49.920955658,112,54.0690155029,51,55.6902313232,126,59.6076812744,84,83.6494750977,29,113.44934082,82,150.238128662,5,157.029708862,42,158.002685547,10,272.25390625,127,273.035491943,119,301.689178467,37,302.014038086,117,320.903991699,79,415.048553467,34,415.56036377,90,419.121765137,23,497.842895508,-1
2,22,28.0316200256,144,40.6824378967,105,49.1098327637,97,208.337432861,41,220.59664917,13,308.763641357,95,336.36340332,-1
3,125,51.5414237976,141,52.2299575806,57,54.8476333618,27,201.660324097,64,201.660324097,-1
4,134,10.4514360428,24,17.165063858,76,49.983379364,69,53.0979118347,123,84.3751449585,130,92.5173797607,0,104.748535156,88,114.794143677,94,138.816940308,30,138.816940308,71,139.955657959,113,140.065795898,66,141.600723267,15,143.072525024,89,143.762069702,93,143.832565308,36,149.429351807,139,174.067749023,12,174.516342163,68,174.704086304,32,177.744369507,63,212.507949829,11,216.309265137,131,222.043334961,14,222.678787231,72,223.563491821,73,225.276382446,1,227.410522461,114,231.829376221,4,244.52897644,20,287.15057373,118,287.537963867,120,289.406188965,83,293.393493652,98,310.462677002,3,316.212890625,85,318.562561035,45,377.062835693,142,381.507202148,28,381.825561523,43,382.920837402,136,383.517608643,138,389.576049805,52,393.213928223,26,406.924346924,53,407.30166626,147,407.474365234,78,409.111419678,137,409.438140869,21,409.614959717,60,444.737487793,106,453.651367188,86,472.504150391,-1
5,103,11.9359512329,106,150.4322052,138,171.778198242,44,185.331069946,2,185.331069946,100,204.169891357,39,206.543441772,116,207.807815552,104,209.724380493,16,209.724380493,43,233.028411865,142,235.046005249,86,246.85710144,122,259.686676025,59,261.78515625,107,261.78515625,87,261.78515625,98,327.905426025,3,330.764038086,145,334.563934326,115,335.041687012,17,338.089294434,58,390.257507324,62,397.714874268,54,397.714874268,109,398.125427246,8,398.125427246,67,398.451171875,14,422.678009033,11,427.728881836,60,445.66696167,26,448.973083496,118,454.470550537,20,455.027984619,133,462.179016113,123,463.276245117,32,463.385467529,12,464.608520508,139,464.976715088,28,465.676452637,68,466.104003906,136,466.94631958,92,474.248748779,52,474.355010986,124,475.201873779,135,475.952758789,6,476.378295898,47,476.6065979,70,478.377471924,55,480.011291504,35,480.168640137,108,480.30267334,96,480.890930176,50,481.949127197,143,499.246429443,-1
6,7,44.0179748535,19,44.0179748535,48,44.0179748535,40,44.0179748535,121,55.8364257812,33,82.5424423218,50,179.380722046,132,183.391525269,25,185.879928589,18,187.122680664,38,189.602905273,146,194.301635742,91,194.301635742,74,194.301635742,31,197.316879272,47,318.943634033,6,321.003326416,92,323.02166748,124,323.624176025,115,342.280059814,17,355.027923584,145,356.4090271,65,373.530822754,75,377.752288818,39,457.67300415,100,459.140960693,-1
7,86,67.7312164307,106,122.97190094,43,155.87461853,142,157.016983032,58,158.2918396,122,163.256713867,59,165.378921509,107,165.378921509,87,165.378921509,62,165.522705078,54,165.522705078,67,165.903091431,8,166.149124146,109,166.149124146,138,185.430175781,103,233.85710144,98,234.785720825,135,243.634231567,70,246.122909546,35,247.701400757,133,264.320037842,143,269.136962891,26,272.218536377,28,299.757293701,136,300.285827637,52,303.598602295,118,333.3309021,100,333.691375732,20,334.006866455,39,334.162078857,108,385.598632812,55,386.207427979,96,387.163574219,32,396.112945557,12,398.68359375,139,399.184814453,68,399.679626465,129,407.263061523,99,407.263061523,44,414.891448975,2,414.891448975,145,424.601226807,17,426.380493164,116,428.062286377,104,429.177398682,16,429.177398682,3,466.047668457,77,469.5859375,9,481.825500488,81,482.065093994,123,488.511291504,-1
8,87,19.6986064911,107,19.6986064911,59,19.6986064911,122,21.480381012,133,202.571609497,108,221.250762939,55,221.571975708,96,222.529327393,86,238.964401245,67,250.652938843,58,252.969116211,54,255.906616211,62,255.906616211,39,256.871520996,100,257.955505371,106,258.593536377,8,258.593841553,109,258.593841553,103,274.519927979,143,297.243225098,145,300.772827148,17,301.245513916,135,315.766418457,35,316.697662354,70,318.725982666,43,320.745422363,142,322.214935303,138,327.874542236,77,336.866912842,129,370.99609375,99,370.99609375,98,405.765625,44,421.797576904,2,421.797576904,26,427.014099121,9,445.882537842,81,446.332763672,115,450.294189453,65,451.531036377,75,453.170318604,28,457.795501709,136,457.983276367,52,459.283630371,50,476.382476807,116,486.787780762,16,488.982788086,104,488.982788086,-1
9,56,6.65182733536,101,8.09216117859,112,10.4659795761,51,12.9424495697,126,16.6143455505,84,42.5542373657,29,69.8470611572,82,115.196327209,5,121.395088196,42,123.063163757,10,305.025512695,127,305.777008057,119,334.111358643,37,334.277648926,117,345.723266602,79,371.491851807,34,372.023834229,90,375.709136963,23,454.346954346,-1
10,119,14.3880586624,127,14.9957227707,37,15.2483453751,10,15.7386445999,117,83.6925811768,56,326.199676514,101,328.836029053,112,329.676330566,51,333.335601807,126,336.471801758,84,362.683685303,29,375.464447021,82,435.738555908,5,442.085205078,42,443.606658936,-1
11,69,68.743560791,76,70.866897583,88,75.8638305664,24,80.925994873,134,86.7540435791,66,93.4497451782,113,93.7001571655,71,93.8690338135,30,94.1724472046,94,94.1724472046,89,97.3854064941,15,98.2044525146,93,99.613319397,130,124.456451416,0,125.696990967,123,162.797348022,63,163.348083496,36,168.803894043,131,169.384658813,72,171.036529541,73,172.972503662,1,175.902923584,114,179.941253662,4,195.159866333,120,232.876724243,11,258.167755127,139,262.8046875,68,263.181640625,12,263.293304443,14,265.248901367,85,265.99005127,32,266.538330078,45,322.64263916,83,327.134063721,53,348.77230835,147,348.859680176,78,350.403594971,137,350.836791992,21,353.506774902,3,372.591156006,20,373.670623779,118,374.129516602,98,407.089508057,28,467.552429199,136,469.132751465,60,471.800170898,52,478.189697266,142,478.472961426,43,479.862854004,138,483.828186035,26,494.773742676,-1
12,34,18.7747173309,79,18.9014186859,90,22.3737049103,23,91.9272842407,5,315.811309814,42,318.191101074,29,320.484039307,82,322.076843262,84,354.897949219,126,375.082702637,51,378.994689941,112,380.037719727,101,384.792449951,56,388.992126465,-1
